ID_Lloyds	Name_Lloyds (COUNTRY)	COUNTRY
('7801',)	Muldwarka (IND)	IND
('8496',)	Mulege (MEX)	MEX
('983',)	Mulgrave (CAN)	CAN
('3389',)	Mulheim (DEU)	DEU
('10112',)	Mulhouse-Ottmarsheim (FRA)	FRA
('755',)	Mull Is. (GBR)	GBR
('4690',)	Mull of Galloway (GBR)	GBR
('8119',)	Mullion Cove (GBR)	GBR
('2958',)	Mumbai (IND)	IND
('10361',)	Mumbai Anch. (IND)	IND
('5914',)	Mumbai High (IND)	IND
('1185',)	Mumbai light. area (IND)	IND
('1805',)	Mumbles Roads (GBR)	GBR
('4474',)	Mundra (IND)	IND
('10295',)	Mundra Anch. (IND)	IND
('6517',)	Mungo Field (GBR)	GBR
('4235',)	Munguba (BRA)	BRA
('4944',)	Munkedalhamn (SWE)	SWE
('3426',)	Munksund (SWE)	SWE
('3808',)	Munnikenland (DEU)	DEU
('4553',)	Muntok (IDN)	IDN
('1626',)	Murchison Terminal (GBR)	GBR
('8630',)	Murdoch Field (GBR)	GBR
('10091',)	Murfatlar (ROM)	ROM
('5241',)	Murmansk (RUS)	RUS
('3262',)	Muroran (JPN)	JPN
('8549',)	Muros (ESP)	ESP
('9960',)	Murphy Town (BHS)	BHS
('5631',)	Mururoa (PYF)	PYF
('3477',)	Muruvik (NOR)	NOR
('7592',)	Muscat (OMN)	OMN
('2094',)	Muskegon (USA)	USA
('8241',)	Muskogee (USA)	USA
('3916',)	Mussau Is. (PNG)	PNG
('1200',)	Mustique (VCT)	VCT
('3708',)	Mustola (FIN)	FIN
('9461',)	Mutineer Terminal (AUS)	AUS
('2906',)	Mutsamudu (COM)	COM
('3001',)	Mutsu Ogawara (JPN)	JPN
('3147',)	Mutsure (JPN)	JPN
('4400',)	Muuga (EST)	EST
('6371',)	My Tho (VNM)	VNM
('8556',)	My Thoi (VNM)	VNM
('5832',)	Myanmar (MMR)	MMR
('10524',)	Myeik (MMR)	MMR
('1230',)	Mykonos (GRC)	GRC
('8652',)	Myre (NOR)	NOR
('8440',)	Myrina (GRC)	GRC
('8715',)	Myrtle Grove (USA)	USA
('2629',)	Mystery Is. (VUT)	VUT
('4446',)	Mytilene (GRC)	GRC
('361',)	N.E. Coast (GBR)	GBR
('742',)	Naantali (FIN)	FIN
('3622',)	Nab Anch. (GBR)	GBR
('10054',)	Nabarima Terminal (VEN)	VEN
('8671',)	Naberezhnyye Chelny (RUS)	RUS
('8621',)	Nabil (RUS)	RUS
('6392',)	Nabire (IDN)	IDN
('6216',)	Nabuto Bay (PNG)	PNG
('4867',)	Nacala (MOZ)	MOZ
('4449',)	Nador (MAR)	MAR
('8185',)	Nadvoitsy (RUS)	RUS
('5659',)	Naestved (DNK)	DNK
('2236',)	Naga (PHL)	PHL
('2660',)	Nagahama (JPN)	JPN
('408',)	Nagapattinam (IND)	IND
('372',)	Nagasaki (JPN)	JPN
('7821',)	Nagashima (JPN)	JPN
('2618',)	Nagasu (JPN)	JPN
('2188',)	Nagayeva Bay (RUS)	RUS
('3832',)	Nagoya (JPN)	JPN
('3004',)	Naha (JPN)	JPN
('6133',)	Naha (JPN)	JPN
('8699',)	Nain (CAN)	CAN
('5536',)	Nairn (GBR)	GBR
('10654',)	Nakagusuku LNG Terminal (JPN)	JPN
('8001',)	Nakajima (JPN)	JPN
('8282',)	Nakaminato (JPN)	JPN
('837',)	Nakanoseki (JPN)	JPN
('10231',)	Nakatsu (JPN)	JPN
('10306',)	Nakety (NCL)	NCL
('3444',)	Nakhodka (RUS)	RUS
('4323',)	Naknek (USA)	USA
('1957',)	Nakskov (DNK)	DNK
('95',)	Nalunga Is. (PHL)	PHL
('7794',)	Nam Can (VNM)	VNM
('9815',)	Nam Dinh (VNM)	VNM
('9608',)	Nam Ha (VNM)	VNM
('8353',)	Nameche (BEL)	BEL
('4828',)	Namibe (AGO)	AGO
('4544',)	Namibia (NAM)	NAM
('1380',)	Namikata (JPN)	JPN
('8763',)	Namlea (IDN)	IDN
('5614',)	Nampo (PRK)	PRK
('3538',)	Namsos (NOR)	NOR
('3108',)	Nanaimo (CAN)	CAN
('4989',)	Nanao (JPN)	JPN
('9371',)	Nanchang (CHN)	CHN
('7827',)	Nanchital (MEX)	MEX
('3904',)	Nandan (JPN)	JPN
('8651',)	Nango (JPN)	JPN
('9586',)	Nanhai (CHN)	CHN
('9372',)	Nanhui (CHN)	CHN
('3371',)	Nanisivik (CAN)	CAN
('4806',)	Nanjing (CHN)	CHN
('3183',)	Nanortalik (GRL)	GRL
('8640',)	Nansha (CHN)	CHN
('3216',)	Nantes (FRA)	FRA
('2878',)	Nanticoke (CAN)	CAN
('5485',)	Nantong (CHN)	CHN
('3712',)	Nantucket Is. (USA)	USA
('808',)	Naoetsu (JPN)	JPN
('3119',)	Naoshima (JPN)	JPN
('10027',)	Napa (USA)	USA
('3624',)	Napier (NZL)	NZL
('3592',)	Naples (ITA)	ITA
('6299',)	Naqura (LBN)	LBN
('4988',)	Narathiwat (THA)	THA
('7901',)	Narayanganj (BGD)	BGD
('276',)	Narciso Terminal (ITA)	ITA
('5905',)	Narendry Bay (MDG)	MDG
('803',)	Narragansett Bay (USA)	USA
('1301',)	Narsaq (GRL)	GRL
('3132',)	Narsaq Kujalleq (GRL)	GRL
('225',)	Narsarsuaq (GRL)	GRL
('5595',)	Naruto (JPN)	JPN
('6139',)	Narva Joesuu (EST)	EST
('4729',)	Narvik (NOR)	NOR
('3075',)	Naryan Mar (RUS)	RUS
('7563',)	Nashville (USA)	USA
('1493',)	Nasipit (PHL)	PHL
('3380',)	Nassau (BHS)	BHS
('1271',)	Nasugbu (PHL)	PHL
('10526',)	Nasva (EST)	EST
('4661',)	Natal(BRA) (BRA)	BRA
('10673',)	Natashquan (CAN)	CAN
('266',)	Natsek Cove (GRL)	GRL
('2505',)	Natuna Is. (IDN)	IDN
('4217',)	Nauplia (GRC)	GRC
('4077',)	Nauru (NRU)	NRU
('7955',)	Naustdal (NOR)	NOR
('9637',)	Nauvo (FIN)	FIN
('2004',)	Navarino Bay (GRC)	GRC
('3546',)	Navashino (RUS)	RUS
('9581',)	Navegantes (BRA)	BRA
('7588',)	Navia (ESP)	ESP
('119',)	Navlakhi (IND)	IND
('8326',)	Navotas (PHL)	PHL
('4586',)	Naxos (GRC)	GRC
('2059',)	Naze (JPN)	JPN
('3632',)	Nea Karvali (GRC)	GRC
('1925',)	Nea Moudhania (GRC)	GRC
('3228',)	Nea Peramos (GRC)	GRC
('3914',)	Neap House (GBR)	GBR
('9445',)	Neapolis (GRC)	GRC
('2600',)	Neath (GBR)	GBR
('8537',)	Neckarsteinach (DEU)	DEU
('5347',)	Necochea (ARG)	ARG
('9992',)	Nederland Terminal (USA)	USA
('3487',)	Neendakara (IND)	IND
('4934',)	Negritos (PER)	PER
('4072',)	Negros Is. (PHL)	PHL
('10287',)	Neiafu (TON)	TON
('7671',)	Neka (IRN)	IRN
('8123',)	Nelma (RUS)	RUS
('8677',)	Nelson(CAN) (CAN)	CAN
('1816',)	Nelson(NZL) (NZL)	NZL
('4264',)	Nemrut Bay (TUR)	TUR
('5534',)	Nemuro (JPN)	JPN
('5781',)	Nenasi (MYS)	MYS
('10308',)	Nepoui (NCL)	NCL
('10099',)	Neptune Terminal (USA)	USA
('7714',)	Nerlerit Innat (GRL)	GRL
('4602',)	Neskaupstadur (ISL)	ISL
('5764',)	Nesna (NOR)	NOR
('4186',)	Nessebar (BGR)	BGR
('5236',)	Netherlands (NLD)	NLD
('6341',)	Netherlands Antilles (ANT)	ANT
('2410',)	Netley Anch. (GBR)	GBR
('4477',)	Netley Lay Up Anch. (GBR)	GBR
('4639',)	Neuenfelde (DEU)	DEU
('5991',)	Neuhaus (DEU)	DEU
('3715',)	Neuss (DEU)	DEU
('8993',)	Neuss/Dusseldorf (DEU)	DEU
('3194',)	Neustadt (DEU)	DEU
('3830',)	Neuwied (DEU)	DEU
('5858',)	Nevelsk (RUS)	RUS
('991',)	New Amsterdam (GUY)	GUY
('3833',)	New Bedford (USA)	USA
('8618',)	New Bern (USA)	USA
('4220',)	New Britain (PNG)	PNG
('4214',)	New Brunswick (CAN)	CAN
('2455',)	New Caledonia (NCL)	NCL
('9657',)	New Castle (USA)	USA
('10571',)	New Georgia Is. (SLB)	SLB
('9565',)	New Gretna (USA)	USA
('6018',)	New Hampshire (USA)	USA
('5590',)	New Harbour (CAN)	CAN
('3716',)	New Haven (USA)	USA
('4502',)	New Holland (GBR)	GBR
('3420',)	New Jersey (USA)	USA
('2335',)	New London (USA)	USA
('1231',)	New Mangalore (IND)	IND
('176',)	New Mills (CAN)	CAN
('3381',)	New Orleans (USA)	USA
('10172',)	New Orleans General Anch. (USA)	USA
('1534',)	New Plymouth (NZL)	NZL
('1141',)	New Ross (IRL)	IRL
('2464',)	New South Wales (AUS)	AUS
('402',)	New Tuticorin (IND)	IND
('4572',)	New York (USA)	USA
('3606',)	New Zealand (NZL)	NZL
('741',)	Newburgh(GBR) (GBR)	GBR
('744',)	Newburgh(USA) (USA)	USA
('9646',)	Newburyport (USA)	USA
('2159',)	Newcastle(AUS) (AUS)	AUS
('10144',)	Newcastle(AUS) Anch. (AUS)	AUS
('2168',)	Newcastle(NB) (CAN)	CAN
('1204',)	Newfoundland (CAN)	CAN
('1854',)	Newhaven (GBR)	GBR
('1839',)	Newhaven Roads (GBR)	GBR
('5457',)	Newlyn (GBR)	GBR
('295',)	Newport (GBR)	GBR
('9582',)	Newport Beach (USA)	USA
('7701',)	Newport News (USA)	USA
('847',)	Newport(Co Mayo) (IRL)	IRL
('5456',)	Newport(IOW) (GBR)	GBR
('1966',)	Newport(Oreg) (USA)	USA
('296',)	Newport(RI) (USA)	USA
('6143',)	Newry (GBR)	GBR
('5658',)	Nexo (DNK)	DNK
('9583',)	Nganhurra Terminal (AUS)	AUS
('10531',)	Nghe An (VNM)	VNM
('7795',)	Nghe Tinh (VNM)	VNM
('8759',)	Nghi Son (VNM)	VNM
('10378',)	N'go Bay (NCL)	NCL
('8991',)	Ngqura (ZAF)	ZAF
('10046',)	Ngu Phuc (VNM)	VNM
('5211',)	Nha Be (VNM)	VNM
('2732',)	Nha Trang (VNM)	VNM
('2013',)	Niah (MYS)	MYS
('9819',)	Niaqornaarsuk (GRL)	GRL
('9805',)	Niaqornat (GRL)	GRL
('853',)	Nias Is. (IDN)	IDN
('2735',)	Nicaragua (NIC)	NIC
('4935',)	Nicaro (CUB)	CUB
('2135',)	Nice (FRA)	FRA
('10613',)	Niceville (USA)	USA
('1109',)	Niechorze (POL)	POL
('1958',)	Niel (BEL)	BEL
('1090',)	Nienburg (DEU)	DEU
('4417',)	Nieuw Lekkerland (NLD)	NLD
('86',)	Nieuw Nickerie (SUR)	SUR
('867',)	Nieuwerkerk aan den Yssel (NLD)	NLD
('1291',)	Nieuwpoort (BEL)	BEL
('5680',)	Nifisha (EGY)	EGY
('5462',)	Nigeria (NGA)	NGA
('1088',)	Nigg Terminal (GBR)	GBR
('3099',)	Niigata (JPN)	JPN
('7774',)	Niigata-Higashi (JPN)	JPN
('4152',)	Niihama (JPN)	JPN
('8955',)	Nijkerk (NLD)	NLD
('2681',)	Nijmegen (NLD)	NLD
('10358',)	Nika Tera (UKR)	UKR
('3653',)	Nikishka (USA)	USA
('3379',)	Nikiski (USA)	USA
('3378',)	Nikolayev (UKR)	UKR
('5463',)	Nikolayevsk (RUS)	RUS
('8685',)	Nikolayevskaya (RUS)	RUS
('10504',)	Nikopol (BGR)	BGR
('2413',)	Nilde Terminal (ITA)	ITA
('3817',)	Ningbo (CHN)	CHN
('10390',)	Ningbo Anch. (CHN)	CHN
('9247',)	Ningde (CHN)	CHN
('9845',)	Ninh Hoa (VNM)	VNM
('685',)	Ninian Terminal (GBR)	GBR
('10214',)	Nipah Anch. (IDN)	IDN
('4606',)	Niquero (CUB)	CUB
('10653',)	Nishihara (JPN)	JPN
('2988',)	Nishinomiya (JPN)	JPN
('7792',)	Nishtun (YEM)	YEM
('2231',)	Nisiros (GRC)	GRC
('3055',)	Niteroi (BRA)	BRA
('10629',)	Nitti (SLE)	SLE
('794',)	Niue (NIU)	NIU
('7538',)	Nizhnekamsk (RUS)	RUS
('4980',)	Nizhnetambovskoye (RUS)	RUS
('10693',)	Nizhneyansk (RUS)	RUS
('2497',)	Nizhniy Novgorod (RUS)	RUS
('8684',)	Nizhnyaya Gavan (RUS)	RUS
('2438',)	Njardhvik (ISL)	ISL
('7877',)	Njord Field (NOR)	NOR
('7719',)	N'kossa Terminal (COG)	COG
('3802',)	Nobeoka (JPN)	JPN
('2405',)	Nogliki (RUS)	RUS
('9306',)	Noirmoutier Is. (FRA)	FRA
('1010',)	Nol (SWE)	SWE
('2272',)	Nome (USA)	USA
('9783',)	Nomi (JPN)	JPN
('5102',)	Nonai (JPN)	JPN
('10666',)	Nong Yao Field (THA)	THA
('1253',)	Nonoc Is. (PHL)	PHL
('5103',)	Norco (USA)	USA
('9240',)	Nordby (DNK)	DNK
('2919',)	Norddal (NOR)	NOR
('6259',)	Norddeich (DEU)	DEU
('835',)	Nordenham (DEU)	DEU
('3377',)	Norderney (DEU)	DEU
('6328',)	Nordfjordeid (NOR)	NOR
('711',)	Nordre Stromfjord (GRL)	GRL
('8577',)	Nordskali (FRO)	FRO
('3727',)	Nordstrand (DEU)	DEU
('1272',)	Nordurfjordur (ISL)	ISL
('7843',)	Nordveitgrend (NOR)	NOR
('2025',)	Nore Anch. (GBR)	GBR
('1654',)	Norfolk Is. (NFK)	NFK
('7596',)	Norfolk(USA) (USA)	USA
('3193',)	Norheimsund (NOR)	NOR
('8895',)	Norman Is. (VGB)	VGB
('10108',)	Norman Wells (CAN)	CAN
('8000',)	Norne Field (NOR)	NOR
('2208',)	Noro (SLB)	SLB
('1735',)	Norresundby (DNK)	DNK
('4638',)	Norrkoping (SWE)	SWE
('79',)	Norrsundet (SWE)	SWE
('3200',)	Norrtalje (SWE)	SWE
('852',)	Norsbron (SWE)	SWE
('5379',)	North Africa ()	
('5095',)	North America ()	
('3509',)	North Cape (NOR)	NOR
('2780',)	North Carolina (USA)	USA
('545',)	North Europe ()	
('801',)	North Foreland (GBR)	GBR
('2925',)	North France (FRA)	FRA
('8243',)	North Killingholme (GBR)	GBR
('9230',)	North Kingstown (USA)	USA
('4066',)	North Korea (PRK)	PRK
('356',)	North Norway (NOR)	NOR
('336',)	North Pacific ()	
('9972',)	North Pulau Laut Terminal (IDN)	IDN
('10185',)	North Pulau Laut Terminal Anch (IDN)	IDN
('403',)	North Sea ()	
('9605',)	North Shields (GBR)	GBR
('3358',)	North Spain (ESP)	ESP
('2197',)	North Sunderland (GBR)	GBR
('2142',)	North Sydney (CAN)	CAN
('9869',)	Northeast Gateway Terminal (USA)	USA
('6021',)	Northeast Harbour(USA) (USA)	USA
('6447',)	Northern Mariana Islands (MNP)	MNP
('1737',)	Northport (USA)	USA
('4788',)	Northville (USA)	USA
('4355',)	Northwich (GBR)	GBR
('8977',)	Nort-sur-Erdre (FRA)	FRA
('2430',)	Norway (NOR)	NOR
('3630',)	Norwich (GBR)	GBR
('4695',)	Noshiro (JPN)	JPN
('4096',)	Nosy Be (MDG)	MDG
('362',)	Nouadhibou (MRT)	MRT
('4625',)	Nouakchott (MRT)	MRT
('10251',)	Nouakchott Anch. (MRT)	MRT
('7607',)	Noumea (NCL)	NCL
('317',)	Nova Scotia (CAN)	CAN
('7665',)	Novaya Zemlya (RUS)	RUS
('6307',)	Novgorod (RUS)	RUS
('8617',)	Novi Becej (SCG)	SCG
('7686',)	Novi Sad (SCG)	SCG
('5422',)	Novigrad (HRV)	HRV
('8686',)	Novocheboksarsk (RUS)	RUS
('689',)	Novorossiysk (RUS)	RUS
('10238',)	Novorossiysk Anch. (RUS)	RUS
('9660',)	Novorossiysk CPC (RUS)	RUS
('5275',)	Novyy Port (RUS)	RUS
('940',)	Now Shahr (IRN)	IRN
('9590',)	Nowa Sol (POL)	POL
('3814',)	Noyelles (FRA)	FRA
('1539',)	Nuclep Terminal (BRA)	BRA
('98',)	Nueva Gerona (CUB)	CUB
('1046',)	Nueva Palmira (URY)	URY
('2765',)	Nuevitas (CUB)	CUB
('8350',)	Nuevo Vallarta (MEX)	MEX
('4826',)	Nuku'alofa (TON)	TON
('1484',)	Nuku-Hiva Is. (PYF)	PYF
('3885',)	Numakuma (JPN)	JPN
('1028',)	Numansdorp (NLD)	NLD
('2921',)	Numazu (JPN)	JPN
('2543',)	Nunukan (IDN)	IDN
('9744',)	Nuqui (COL)	COL
('9238',)	Nuremberg (DEU)	DEU
('9641',)	Nusa Penida Is. (IDN)	IDN
('201',)	Nusfjord (NOR)	NOR
('7956',)	Nutaammiut (GRL)	GRL
('9798',)	Nuugaatsiaq (GRL)	GRL
('2186',)	Nuuk (GRL)	GRL
('6056',)	Nuweiba (EGY)	EGY
('9630',)	NW Shelf Australia (AUS)	AUS
('580',)	Ny Alesund (SJM)	SJM
('10477',)	Ny Hellesund (NOR)	NOR
('5831',)	Nyanga (GAB)	GAB
('4131',)	Nyborg (DNK)	DNK
('4730',)	Nyhamn (FIN)	FIN
('10229',)	Nyhamna (NOR)	NOR
('9211',)	Nyhavn (DNK)	DNK
('4300',)	Nykobing (DNK)	DNK
('4227',)	Nykobing(Falster) (DNK)	DNK
('293',)	Nykobing(Mors) (DNK)	DNK
('514',)	Nykobing(Sjaelland) (DNK)	DNK
('5612',)	Nykoping (SWE)	SWE
('4771',)	Nynashamn (SWE)	SWE
('5572',)	Nystrand (NOR)	NOR
('3860',)	Oakham Ness (GBR)	GBR
('7598',)	Oakland (USA)	USA
('5963',)	Oakville (CAN)	CAN
('9858',)	Oanes (NOR)	NOR
('9327',)	Oaxen (SWE)	SWE
('11',)	Oaze Deep Anch. (GBR)	GBR
('6283',)	Oaze Small Ships Anch. (GBR)	GBR
('9896',)	Oba (IDN)	IDN
('1879',)	Oban (GBR)	GBR
('9277',)	Obe Field (NGA)	NGA
('325',)	Obi Is. (IDN)	IDN
('3234',)	Obidos (BRA)	BRA
('9685',)	Ocala (USA)	USA
('3969',)	Ocean Cay (BHS)	BHS
('3732',)	Ocean Falls (CAN)	CAN
('8477',)	Ocean Springs (USA)	USA
('7554',)	Oceania ()	
('91',)	Oceanside (USA)	USA
('8415',)	Ochakov (UKR)	UKR
('10300',)	Ochamchira (GEO)	GEO
('1677',)	Ocho Rios (JAM)	JAM
('8281',)	Ockero (SWE)	SWE
('9761',)	Ocoa Bay (DOM)	DOM
('2218',)	Odda (NOR)	NOR
('4913',)	Odden (DNK)	DNK
('9694',)	Oddesund Nord (DNK)	DNK
('3739',)	Odense (DNK)	DNK
('4070',)	Odessa (UKR)	UKR
('10240',)	Odessa Anch. (UKR)	UKR
('8782',)	Odijk (NLD)	NLD
('7532',)	Odudu Terminal (NGA)	NGA
('4234',)	Ofunato (JPN)	JPN
('9241',)	Ogaki (JPN)	JPN
('1023',)	Ogasawara Is. (JPN)	JPN
('3188',)	Ogawara (JPN)	JPN
('5994',)	Ogden Point (CAN)	CAN
('1744',)	Ogdensburg (USA)	USA
('849',)	Oginohama (JPN)	JPN
('3076',)	Ogishima (JPN)	JPN
('4598',)	Oguendjo Terminal (GAB)	GAB
('10712',)	Ohio (USA)	USA
('3174',)	Oigawa (JPN)	JPN
('2088',)	Oita (JPN)	JPN
('8165',)	Okarem (TKM)	TKM
('4594',)	Okayama (JPN)	JPN
('4040',)	Okhotsk (RUS)	RUS
('6073',)	Okinoshima (JPN)	JPN
('7660',)	Okke (KOR)	KOR
('8529',)	Okono Terminal (NGA)	NGA
('9935',)	Okoro Terminal (NGA)	NGA
('2215',)	Okpo (KOR)	KOR
('5321',)	Okrika (NGA)	NGA
('180',)	Oksfjord (NOR)	NOR
('8352',)	Oktyabrsk (UKR)	UKR
('6221',)	Okuma (JPN)	JPN
('9283',)	Okwori Terminal (NGA)	NGA
('3094',)	Olafsfjordur (ISL)	ISL
('2257',)	Olafsvik (ISL)	ISL
('1129',)	Oland Is. (SWE)	SWE
('5627',)	Olbia (ITA)	ITA
('2603',)	Old Kilpatrick (GBR)	GBR
('5481',)	Old Rhine (NLD)	NLD
('4986',)	Olden (NOR)	NOR
('2440',)	Oldenburg (DEU)	DEU
('5119',)	Oldersum (DEU)	DEU
('1924',)	Olen(BEL) (BEL)	BEL
('7685',)	Olen(NOR) (NOR)	NOR
('8262',)	Oleniy (RUS)	RUS
('2097',)	Olga (RUS)	RUS
('1871',)	Olga Bay (RUS)	RUS
('4982',)	Olhao (PRT)	PRT
('7954',)	Olkiluoto (FIN)	FIN
('7738',)	Olongapo (PHL)	PHL
('10016',)	Olowi Field (GAB)	GAB
('3931',)	Olpenitz (DEU)	DEU
('6308',)	Oltenitza (ROM)	ROM
('8859',)	Olya (RUS)	RUS
('5383',)	Olympia (USA)	USA
('20',)	Omaezaki (JPN)	JPN
('1991',)	Oman (OMN)	OMN
('7587',)	Omastrand (NOR)	NOR
('4679',)	Ominato (JPN)	JPN
('1780',)	Omis (HRV)	HRV
('2499',)	Omisalj (HRV)	HRV
('3121',)	Omishima (JPN)	JPN
('9244',)	Omo (DNK)	DNK
('8476',)	Omoa (HND)	HND
('4833',)	Omuta (JPN)	JPN
('3212',)	Onagawa (JPN)	JPN
('4019',)	Onahama (JPN)	JPN
('1973',)	Onarheim (NOR)	NOR
('7838',)	Ondarroa (ESP)	ESP
('5740',)	Onega (RUS)	RUS
('4094',)	Onehunga (NZL)	NZL
('4693',)	Onishi (JPN)	JPN
('2307',)	Onne (NGA)	NGA
('5812',)	Onoda (JPN)	JPN
('957',)	Onomichi (JPN)	JPN
('6071',)	Onsan (KOR)	KOR
('8438',)	Onslow (AUS)	AUS
('7564',)	Ontario (CAN)	CAN
('8314',)	Ontonagon (USA)	USA
('8006',)	Ooltgensplaat (NLD)	NLD
('3374',)	Oosterhout (NLD)	NLD
('7889',)	Oostkamp (BEL)	BEL
('9631',)	Oostmahorn (NLD)	NLD
('8898',)	Oostvoorne (NLD)	NLD
('4634',)	Opatija (HRV)	HRV
('4821',)	Opobo (NGA)	NGA
('5246',)	Oppama (JPN)	JPN
('1928',)	Opua (NZL)	NZL
('8708',)	Oquendo (PER)	PER
('4020',)	Oracabessa (JAM)	JAM
('1997',)	Oran (DZA)	DZA
('10729',)	Oran Anch. (DZA)	DZA
('5293',)	Orange (USA)	USA
('188',)	Oranjemund (NAM)	NAM
('190',)	Oranjestad (ABW)	ABW
('8558',)	Orbost (GBR)	GBR
('8625',)	Orcas Is. (USA)	USA
('1836',)	Ordu (TUR)	TUR
('4849',)	Orebro (SWE)	SWE
('4526',)	Oregon (USA)	USA
('3666',)	Oregrund (SWE)	SWE
('4691',)	Orehoved (DNK)	DNK
('8831',)	Oribi Field (ZAF)	ZAF
('1906',)	Orio (ESP)	ESP
('1096',)	Oristano (ITA)	ITA
('5584',)	Orkanger (NOR)	NOR
('5349',)	Orkney Is. (GBR)	GBR
('2411',)	Ornskoldsvik (SWE)	SWE
('887',)	Oro Bay (PNG)	PNG
('3665',)	Oropos (GRC)	GRC
('7720',)	Orsova (ROM)	ROM
('4126',)	Orsoy (DEU)	DEU
('3459',)	Orssuiagssuaq (GRL)	GRL
('7521',)	Orsta (NOR)	NOR
('2133',)	Orth (DEU)	DEU
('449',)	Ortigueira (ESP)	ESP
('5036',)	Ortona (ITA)	ITA
('10597',)	Oryahovo (BGR)	BGR
('5493',)	Osaka (JPN)	JPN
('9262',)	Osaki (JPN)	JPN
('2317',)	Oseberg Terminal (NOR)	NOR
('1298',)	Oseif (SDN)	SDN
('7876',)	Oseto (JPN)	JPN
('4405',)	Oshawa (CAN)	CAN
('5108',)	Oshima (JPN)	JPN
('4991',)	Oskarshamn (SWE)	SWE
('34',)	Oslebshausen (DEU)	DEU
('1988',)	Oslo (NOR)	NOR
('9307',)	Osnabruck (DEU)	DEU
('848',)	Oss (NLD)	NLD
('8049',)	Ossora (RUS)	RUS
('3722',)	Ostby (DNK)	DNK
('5728',)	Ostend (BEL)	BEL
('763',)	Ostermoor (DEU)	DEU
('5797',)	Ostia (ITA)	ITA
('9932',)	Ostrand (SWE)	SWE
('8716',)	Ostrica (USA)	USA
('3877',)	Oswego (USA)	USA
('8214',)	Otake (JPN)	JPN
('3801',)	Otaru (JPN)	JPN
('8731',)	Otradnoye (RUS)	RUS
('3895',)	Otranto (ITA)	ITA
('8980',)	Otsuchi (JPN)	JPN
('8678',)	Ottawa (CAN)	CAN
('3688',)	Otterbacken (SWE)	SWE
('5058',)	Otterham Quay (GBR)	GBR
('5674',)	Otterndorf (DEU)	DEU
('8870',)	Ottersoy (NOR)	NOR
('2913',)	Ouderkerk (NLD)	NLD
('8835',)	Oudewater (NLD)	NLD
('9659',)	Oudna Field (TUN)	TUN
('5335',)	Oulton Broad (GBR)	GBR
('1729',)	Oulu (FIN)	FIN
('2333',)	Outer Hebrides (GBR)	GBR
('5655',)	Outer Tongue Anch. (GBR)	GBR
('2768',)	Ouwerkerk (NLD)	NLD
('6110',)	Ouzai (LBN)	LBN
('3347',)	Overschie (NLD)	NLD
('4853',)	Owase (JPN)	JPN
('7519',)	Owen Sound (CAN)	CAN
('3791',)	Owendo (GAB)	GAB
('10738',)	Owendo Anch. (GAB)	GAB
('9478',)	Owensboro (USA)	USA
('1821',)	Oxelosund (SWE)	SWE
('10092',)	Oyo Field (NGA)	NGA
('9831',)	Oyong Terminal (IDN)	IDN
('9651',)	Oyri (FRO)	FRO
('8053',)	Oyster Bay (USA)	USA
('2553',)	Oystese (NOR)	NOR
('2624',)	Ozamis (PHL)	PHL
('1901',)	Paal (NLD)	NLD
('3135',)	Paamiut (GRL)	GRL
('2791',)	Pacasmayo (PER)	PER
('4978',)	Pachi (GRC)	GRC
('6147',)	Pachia Ammos (GRC)	GRC
('3842',)	Pacific ()	
('602',)	Pacific Islands ()	
('1085',)	Padstow (GBR)	GBR
('9479',)	Paducah (USA)	USA
('1052',)	Pag (HRV)	HRV
('8420',)	Pagadian (PHL)	PHL
('3793',)	Pagalu Is. (GNQ)	GNQ
('3050',)	Pagatan (IDN)	IDN
('7787',)	Pagbilao (PHL)	PHL
('9626',)	Pagerungan Terminal (IDN)	IDN
('674',)	Pago Pago (ASM)	ASM
('1992',)	Paimboeuf (FRA)	FRA
('2477',)	Paimpol (FRA)	FRA
('9950',)	Painan (IDN)	IDN
('770',)	Paisley (GBR)	GBR
('5325',)	Paita (PER)	PER
('10509',)	Paiton (IDN)	IDN
('1859',)	Pakistan (PAK)	PAK
('8927',)	Palacios (USA)	USA
('1138',)	Palamos (ESP)	ESP
('534',)	Palanca Terminal (AGO)	AGO
('10493',)	Palangga (IDN)	IDN
('834',)	Palangkaraya (IDN)	IDN
('7894',)	Palatka (USA)	USA
('6404',)	Palau(ITA) (ITA)	ITA
('4212',)	Palau(Pacific Is.) (PLW)	PLW
('1084',)	Palawan Is. (PHL)	PHL
('7540',)	Paldiski (EST)	EST
('4926',)	Palembang (IDN)	IDN
('1558',)	Palenque Terminal (DOM)	DOM
('2779',)	Palermo (ITA)	ITA
('10109',)	Palermo(COL) (COL)	COL
('7880',)	Paljassaare (EST)	EST
('3113',)	Palm Beach (USA)	USA
('700',)	Palm Is. (VCT)	VCT
('1546',)	Palma(Canary Is) (CNI)	CNI
('3243',)	Palma(Maj) (ESP)	ESP
('10724',)	Palma(MOZ) (MOZ)	MOZ
('9803',)	Palmarejo (VEN)	VEN
('5687',)	Palmas Bay (ITA)	ITA
('1455',)	Palmeira (CPV)	CPV
('9863',)	Palmerston North (NZL)	NZL
('8396',)	Palmyra Atoll (UMI)	UMI
('7681',)	Palo Alto (CUB)	CUB
('8490',)	Palompon (PHL)	PHL
